District_Name,Year,Annual,Kharif,Summer,Winter,Autumn,Rabi
Rupnagar,2010,1146.5,852.3,188.8,74.1,4.4,17.2
Rupnagar,2011,813.3,515.0,93.4,143.7,139.7,143.5
Rupnagar,2012,997.8,740.7,115.1,32.5,1.3,2.2
Rupnagar,2013,941.7,583.6,291.9,201.2,12.1,34.6
Rupnagar,2014,1332.6,677.0,443.6,84.5,20.2,33.2
Rupnagar,2015,1396.1,837.7,425.6,35.4,59.2,61.3
Rupnagar,2016,846.8,664.1,123.2,37.9,25.6,26.2
Rupnagar,2017,1173.7,899.5,154.7,117.2,29.4,82.1
Rupnagar,2018,1524.7,1035.8,411.5,14.4,0.0,13.0
Sabarkantha (Himatnagar),2000,740.6,652.4,80.5,2.4,6.9,6.9
Sabarkantha (Himatnagar),2001,1273.1,1094.3,176.1,3.1,0.3,0.3
Sabarkantha (Himatnagar),2002,572.1,547.5,14.3,3.1,4.5,7.1
Sabarkantha (Himatnagar),2003,776.0,681.2,84.9,0.3,9.4,9.4
Sabarkantha (Himatnagar),2004,1238.9,814.1,414.4,0.1,10.0,10.1
Sabarkantha (Himatnagar),2005,927.1,781.3,76.5,1.3,69.3,69.3
Sabarkantha (Himatnagar),2006,502.6,282.5,194.9,0.0,23.8,23.8
Sabarkantha (Himatnagar),2007,490.1,395.9,93.4,0.8,0.0,0.8
Sabarkantha (Himatnagar),2008,561.6,449.3,96.6,0.1,15.7,15.7
Sabarkantha (Himatnagar),2009,374.2,238.8,133.7,6.9,1.4,1.5
Sabarkantha (Himatnagar),2010,812.1,738.0,67.3,0.0,0.0,0.0
Sabarkantha (Himatnagar),2011,851.9,712.5,114.6,0.0,24.7,24.7
Sabarkantha (Himatnagar),2012,802.6,693.5,109.2,0.0,0.0,0.0
Sabarkantha (Himatnagar),2013,1560.5,1421.2,132.5,1.9,6.7,6.7
Sabarkantha (Himatnagar),2014,1127.4,1075.9,49.7,0.0,0.0,0.0
Sabarkantha (Himatnagar),2015,511.5,441.4,55.4,0.8,13.9,14.7
Sabarkantha (Himatnagar),2016,626.6,579.0,36.8,1.2,10.7,10.7
Sabarkantha (Himatnagar),2017,838.2,771.9,37.4,1.5,26.3,27.8
Sabarkantha (Himatnagar),2018,919.7,862.9,56.8,70.8,0.0,0.0
Sagar,2000,1153.0,978.2,154.0,9.6,6.6,6.8
Sagar,2001,1650.5,1336.6,301.0,30.9,3.5,3.5
Sagar,2002,1000.1,819.7,129.9,47.7,10.9,19.7
Sagar,2003,1041.7,916.9,43.3,0.8,42.6,42.6
Sagar,2004,1296.2,929.8,87.0,98.2,182.8,278.5
Sagar,2005,989.6,826.4,105.9,65.8,54.7,54.7
Sagar,2006,1799.5,1573.6,79.2,0.0,81.0,81.0
Sagar,2007,900.1,726.3,173.8,8.1,0.0,0.0
Sagar,2008,1044.4,632.7,342.7,26.7,60.8,60.8
Sagar,2009,860.7,705.0,77.6,89.4,49.8,51.3
Sagar,2010,1271.8,1093.6,78.9,43.7,3.7,11.3
Sagar,2011,998.7,606.8,321.1,26.4,34.7,34.7
Sagar,2012,1521.2,1290.0,198.8,3.5,2.5,6.0
Sagar,2013,788.6,644.7,126.5,18.7,16.3,17.5
Sagar,2014,598.9,492.8,88.2,0.0,0.3,0.3
Sagar,2015,1158.7,668.3,483.1,18.1,6.4,7.2
Sagar,2016,1071.3,785.3,46.5,21.7,209.8,222.1
Sagar,2017,850.4,789.3,35.8,4.2,12.9,16.0
Sagar,2018,1332.0,852.2,478.8,149.0,0.0,0.0
Saharanpur,2000,1071.6,783.8,225.1,83.4,12.7,12.7
Saharanpur,2001,1074.5,821.5,168.7,76.8,0.0,0.9
Saharanpur,2002,1195.3,987.2,128.9,120.2,1.5,3.4
Saharanpur,2003,1307.2,970.1,139.0,20.7,79.8,79.8
Saharanpur,2004,626.4,367.5,211.2,61.3,14.5,26.9
Saharanpur,2005,1481.1,1027.6,289.3,85.6,115.3,115.3
Saharanpur,2006,967.9,730.9,147.7,142.4,3.2,3.7
Saharanpur,2007,1342.3,845.5,354.5,18.9,0.1,0.4
Saharanpur,2008,1315.8,905.5,373.4,116.0,15.8,18.2
Saharanpur,2009,1181.4,848.6,194.8,101.0,22.7,24.3
Saharanpur,2010,1212.4,943.1,152.0,114.8,3.4,18.0
Saharanpur,2011,891.2,542.9,170.9,102.5,76.5,77.2
Saharanpur,2012,1577.4,1275.6,197.9,11.4,1.9,2.2
Saharanpur,2013,773.7,478.5,263.2,117.6,15.9,20.8
Saharanpur,2014,1133.0,773.5,240.2,16.6,0.3,6.5
Saharanpur,2015,1339.7,752.5,545.0,33.3,31.7,31.7
Saharanpur,2016,1058.7,796.0,198.9,73.9,30.5,30.6
Saharanpur,2017,1618.1,1439.1,75.4,67.0,11.1,29.8
Saharanpur,2018,1276.7,860.7,358.1,46.8,4.7,9.7
Saharsa,2000,1420.8,1029.2,313.3,48.3,41.4,41.4
Saharsa,2001,863.8,609.8,168.6,14.5,37.1,37.1
Saharsa,2002,1271.0,981.6,170.7,56.4,75.7,104.1
Saharsa,2003,1061.7,747.5,228.5,17.5,57.8,57.8
Saharsa,2004,1303.2,977.0,276.9,49.7,2.3,31.8
Saharsa,2005,1630.5,1358.3,173.0,0.2,79.1,79.1
Saharsa,2006,1667.6,1154.0,409.6,27.2,86.8,103.8
Saharsa,2007,1292.8,907.2,361.9,0.4,13.6,13.6
Saharsa,2008,1423.3,660.2,406.3,11.9,356.3,356.3
Saharsa,2009,864.3,602.8,236.6,33.9,10.8,13.0
Saharsa,2010,1440.5,789.3,386.5,28.7,227.2,232.8
Saharsa,2011,2210.5,1361.0,611.2,28.5,215.2,215.3
Saharsa,2012,1071.0,848.4,172.0,0.0,22.1,22.1
Saharsa,2013,1099.6,793.5,251.5,29.9,46.5,54.5
Saharsa,2014,1342.6,918.2,383.2,16.3,19.3,19.3
Saharsa,2015,962.7,678.4,263.8,0.2,4.2,4.2
Saharsa,2016,1189.6,867.7,228.1,1.2,93.6,93.6
Saharsa,2017,894.7,621.4,262.0,8.2,9.9,9.9
Saharsa,2018,1312.8,721.0,581.7,37.5,1.9,1.9
Sahibganj,2000,1626.8,1045.6,433.1,76.3,115.3,115.3
Sahibganj,2001,1164.6,504.0,439.6,7.0,144.5,144.5
Sahibganj,2002,2117.6,1715.7,269.8,35.9,111.0,125.1
Sahibganj,2003,1684.0,1193.0,407.0,31.6,57.8,62.2
Sahibganj,2004,1919.8,1239.5,576.6,55.0,37.5,76.5
Sahibganj,2005,2340.1,1694.1,420.8,0.0,209.2,209.2
Sahibganj,2006,2821.5,2005.2,558.2,39.6,258.2,258.2
Sahibganj,2007,2160.4,1269.3,817.7,0.3,33.8,33.8
Sahibganj,2008,1689.6,826.5,520.1,7.8,342.7,342.7
Sahibganj,2009,1910.8,1260.9,577.5,50.0,64.6,64.6
Sahibganj,2010,1776.8,712.6,658.9,20.6,352.4,355.2
Sahibganj,2011,1864.2,787.8,490.4,22.5,568.2,568.2
Sahibganj,2012,1168.2,870.1,230.6,0.1,44.8,44.9
Sahibganj,2013,1640.7,1119.3,449.8,44.6,71.4,71.5
Sahibganj,2014,1740.2,1124.4,478.9,59.6,92.5,92.5
Sahibganj,2015,1773.2,977.9,663.4,5.3,72.2,72.2
Sahibganj,2016,1276.6,714.6,316.7,2.0,240.0,240.0
Sahibganj,2017,1171.9,638.8,423.7,6.7,101.8,107.3
Sahibganj,2018,1156.2,808.4,329.5,0.0,17.1,17.1
Saiha,2000,19.9,7.2,10.8,0.6,1.8,1.8
Saiha,2001,4.6,1.1,2.7,0.3,0.1,0.1
Saiha,2002,19.9,10.1,7.5,0.0,1.9,1.9
Saiha,2003,16.5,10.3,5.5,0.3,0.6,0.6
Saiha,2004,22.5,12.3,9.3,0.5,0.6,0.6
Saiha,2005,22.0,10.8,10.6,0.0,0.1,0.1
Saiha,2006,0.0,0.0,0.0,0.0,0.0,0.0
Saiha,2007,0.0,0.0,0.0,0.5,0.0,0.0
Saiha,2008,25.0,11.2,8.0,0.2,5.2,5.2
Saiha,2009,20.1,8.8,8.4,0.2,2.5,2.7
Saiha,2010,0.0,0.0,0.0,0.0,0.0,0.0
Saiha,2011,0.0,0.0,0.0,0.0,0.0,0.0
Saiha,2012,0.0,0.0,0.0,0.0,0.0,0.0
Saiha,2013,0.0,0.0,0.0,0.0,0.0,0.0
Saiha,2014,0.0,0.0,0.0,0.0,0.0,0.0
Saiha,2015,0.0,0.0,0.0,0.0,0.0,0.0
Saiha,2016,0.8,0.8,0.0,0.0,0.0,0.0
Saiha,2017,1091.5,655.5,208.6,27.6,199.8,227.4
Saiha,2018,0.0,0.0,0.0,56.8,0.0,0.0
Salem,2000,1135.5,353.2,190.3,129.0,465.1,588.9
Salem,2001,760.9,225.9,157.8,24.0,354.5,372.0
Salem,2002,892.8,391.0,259.2,0.0,236.2,236.2
Salem,2003,871.1,286.9,282.0,157.1,150.4,302.2
Salem,2004,994.6,351.8,181.5,99.7,359.9,456.0
Salem,2005,1075.4,380.6,144.3,163.1,387.7,547.0
Salem,2006,984.6,271.0,201.2,88.3,457.0,508.4
Salem,2007,953.2,401.7,180.1,55.6,290.3,334.3
Salem,2008,593.8,221.5,210.6,27.9,125.8,150.1
Salem,2009,349.0,111.8,113.9,5.3,114.9,119.7
Salem,2010,467.1,184.5,120.9,10.2,151.0,161.2
Salem,2011,734.0,258.2,197.9,5.2,276.0,277.9
Salem,2012,1274.7,374.6,255.8,93.5,552.6,640.9
Salem,2013,952.2,345.3,220.8,23.6,357.8,380.8
Salem,2014,1038.7,463.9,148.9,193.6,255.6,425.4
Salem,2015,1246.0,416.8,335.4,30.3,442.9,470.0
Salem,2016,822.5,303.8,218.5,66.8,232.5,297.0
Salem,2017,1283.2,389.4,250.9,106.5,543.7,640.6
Salem,2018,864.9,381.8,274.0,83.1,179.4,199.5
Samastipur,2000,1179.8,824.7,271.6,43.9,70.5,70.5
Samastipur,2001,849.9,657.5,131.6,18.7,16.9,16.9
Samastipur,2002,1178.0,933.8,163.7,61.4,38.0,61.8
Samastipur,2003,1025.5,593.4,309.1,18.1,85.4,85.4
Samastipur,2004,1380.3,1034.8,282.0,46.5,21.7,45.4
Samastipur,2005,1185.5,960.9,141.0,0.0,60.8,60.8
Samastipur,2006,1053.2,688.6,263.1,14.8,100.6,101.4
Samastipur,2007,1211.5,818.8,354.1,1.0,24.6,24.6
Samastipur,2008,1163.6,617.2,366.7,16.5,178.8,178.8
Samastipur,2009,1030.2,730.0,249.3,60.2,34.5,34.6
Samastipur,2010,1380.2,629.6,476.8,43.4,199.5,213.8
Samastipur,2011,849.6,493.7,284.1,33.2,40.0,42.6
Samastipur,2012,1090.1,915.5,115.9,0.0,28.2,28.2
Samastipur,2013,1017.5,765.5,214.0,51.7,37.5,38.0
Samastipur,2014,1697.8,1249.7,356.6,23.4,40.2,40.2
Samastipur,2015,1075.7,740.3,280.3,0.6,31.7,31.7
Samastipur,2016,782.9,521.2,164.5,4.5,94.8,96.6
Samastipur,2017,792.5,538.9,218.5,16.9,32.5,32.5
Samastipur,2018,1077.1,652.0,359.1,164.4,49.1,49.1
Sambalpur,2000,1477.0,1055.6,370.5,16.4,47.3,47.3
Sambalpur,2001,1989.5,1439.8,492.9,83.8,40.4,40.4
Sambalpur,2002,1476.0,928.0,265.4,20.6,198.8,198.8
Sambalpur,2003,1216.3,745.1,421.5,5.5,29.1,29.1
Sambalpur,2004,1597.9,1146.3,295.3,192.4,46.7,150.8
Sambalpur,2005,1302.8,690.0,363.2,0.0,161.4,161.4
Sambalpur,2006,1797.0,1061.6,598.1,28.8,137.4,137.4
Sambalpur,2007,961.8,656.7,268.1,1.0,8.4,8.4
Sambalpur,2008,2100.0,1622.1,427.4,14.6,49.5,49.5
Sambalpur,2009,1076.4,796.8,240.6,24.7,24.0,24.5
Sambalpur,2010,1724.4,1064.2,420.1,36.2,190.6,216.0
Sambalpur,2011,1135.4,938.9,133.4,51.5,52.3,52.3
Sambalpur,2012,1571.0,959.6,365.0,51.3,143.6,194.9
Sambalpur,2013,1529.5,1203.8,277.4,58.7,48.2,48.2
Sambalpur,2014,1691.7,1279.2,299.0,34.7,54.8,54.8
Sambalpur,2015,1582.3,1173.0,362.5,0.1,12.3,12.3
Sambalpur,2016,1112.8,930.0,86.6,2.3,96.0,96.0
Sambalpur,2017,849.4,583.9,167.6,72.5,68.3,95.5
Sambalpur,2018,1641.1,1288.4,291.7,17.2,15.8,15.8
Sangli,2000,727.1,281.4,159.8,30.5,258.7,285.9
Sangli,2001,617.7,225.7,254.4,36.9,134.2,134.2
Sangli,2002,675.0,322.8,117.0,0.0,198.2,198.2
Sangli,2003,759.3,371.8,172.2,5.5,215.2,215.3
Sangli,2004,635.9,296.1,160.7,24.7,149.1,173.8
Sangli,2005,775.8,439.2,133.8,2.1,202.9,202.9
Sangli,2006,638.1,270.1,183.7,0.9,182.3,182.3
Sangli,2007,607.5,365.8,146.7,1.1,94.1,94.2
Sangli,2008,541.4,333.8,65.8,6.4,140.7,140.8
Sangli,2009,435.6,158.5,165.5,6.9,105.2,105.2
Sangli,2010,304.8,147.2,79.3,0.5,70.9,71.4
Sangli,2011,637.2,312.3,267.4,1.5,57.4,57.4
Sangli,2012,1171.5,784.3,264.5,0.1,121.1,121.2
Sangli,2013,699.5,387.5,219.3,0.2,92.6,92.6
Sangli,2014,676.0,394.3,262.9,7.0,18.6,18.6
Sangli,2015,529.1,318.8,127.0,0.5,75.7,76.2
Sangli,2016,833.0,443.8,156.3,10.8,227.2,233.0
Sangli,2017,769.8,432.4,186.5,1.9,144.7,145.9
Sangli,2018,519.9,276.2,135.9,87.8,107.1,107.1
Sangrur,2000,533.5,454.3,56.8,38.4,0.0,0.0
Sangrur,2001,634.0,544.9,49.1,84.3,0.0,1.5
Sangrur,2002,1005.5,833.2,85.7,78.7,3.3,3.8
Sangrur,2003,583.0,354.2,111.7,15.3,37.4,38.9
Sangrur,2004,607.5,347.8,143.1,101.0,47.6,102.7
Sangrur,2005,621.0,425.1,76.4,26.1,73.5,73.5
Sangrur,2006,321.2,247.2,46.3,53.2,0.2,1.4
Sangrur,2007,292.0,153.1,86.5,17.3,0.0,0.4
Sangrur,2008,329.7,162.0,145.3,36.5,5.1,5.5
Sangrur,2009,447.9,325.6,80.7,58.9,1.4,5.6
Sangrur,2010,519.4,389.5,66.9,29.8,1.9,8.2
Sangrur,2011,350.7,197.7,107.5,80.0,21.8,22.0
Sangrur,2012,610.3,440.3,90.1,4.0,0.0,0.0
Sangrur,2013,390.9,262.9,107.7,71.9,11.0,16.4
Sangrur,2014,610.6,290.5,244.9,22.9,4.2,8.8
Sangrur,2015,1104.9,524.6,480.5,25.9,77.0,81.6
Sangrur,2016,447.0,337.0,85.0,20.9,3.5,3.6
Sangrur,2017,597.8,504.5,47.9,65.5,0.2,24.5
Sangrur,2018,865.7,603.1,214.3,88.7,0.0,7.0
Sant Kabir Nagar,2000,1427.6,1088.6,333.0,56.4,3.0,3.0
Sant Kabir Nagar,2001,1395.0,1130.9,191.8,56.2,15.9,15.9
Sant Kabir Nagar,2002,1676.9,1356.7,151.2,200.6,102.4,112.9
Sant Kabir Nagar,2003,1741.3,1166.5,248.6,1.8,136.2,136.2
Sant Kabir Nagar,2004,435.7,300.6,115.1,71.6,6.5,18.1
Sant Kabir Nagar,2005,1608.4,1454.1,76.7,2.8,17.4,17.4
Sant Kabir Nagar,2006,957.8,567.0,221.5,20.7,166.4,166.4
Sant Kabir Nagar,2007,1725.5,1139.2,555.0,4.9,10.5,10.5
Sant Kabir Nagar,2008,1863.1,1297.3,412.8,58.7,148.0,148.0
Sant Kabir Nagar,2009,1018.1,670.8,254.7,36.1,27.4,33.9
Sant Kabir Nagar,2010,1231.9,1009.7,191.2,22.9,1.1,1.2
Sant Kabir Nagar,2011,989.4,642.6,295.6,25.1,28.3,28.3
Sant Kabir Nagar,2012,1393.7,1033.4,91.5,0.0,243.5,243.5
Sant Kabir Nagar,2013,974.8,668.7,305.8,37.9,0.0,0.2
Sant Kabir Nagar,2014,1292.6,1071.5,141.2,0.0,42.2,42.2
Sant Kabir Nagar,2015,1802.8,1245.2,552.2,0.1,5.4,5.4
Sant Kabir Nagar,2016,937.1,774.4,97.2,11.3,63.1,65.5
Sant Kabir Nagar,2017,1062.4,945.2,89.2,22.9,19.1,19.1
Sant Kabir Nagar,2018,1206.7,879.7,303.9,101.3,0.1,0.1
Sant Ravidas Nagar,2000,918.0,628.1,257.5,56.6,28.4,28.4
Sant Ravidas Nagar,2001,994.6,802.3,133.0,59.7,2.7,2.7
Sant Ravidas Nagar,2002,1074.7,908.2,46.6,98.2,44.3,60.3
Sant Ravidas Nagar,2003,1031.2,647.7,241.8,7.5,59.5,59.5
Sant Ravidas Nagar,2004,821.2,677.5,83.5,31.8,25.4,52.6
Sant Ravidas Nagar,2005,668.8,550.1,82.3,25.1,31.7,31.7
Sant Ravidas Nagar,2006,1250.1,988.0,164.5,7.6,67.4,72.5
Sant Ravidas Nagar,2007,986.2,765.7,217.3,1.7,0.7,0.7
Sant Ravidas Nagar,2008,1083.8,715.5,211.9,61.7,154.7,154.7
Sant Ravidas Nagar,2009,849.9,646.8,87.1,82.6,51.2,54.2
Sant Ravidas Nagar,2010,1121.3,906.2,123.7,26.6,11.0,11.7
Sant Ravidas Nagar,2011,490.8,338.6,121.3,52.5,5.0,5.0
Sant Ravidas Nagar,2012,733.0,615.5,46.2,6.0,12.8,18.8
Sant Ravidas Nagar,2013,627.2,537.9,83.9,42.5,5.5,5.5
Sant Ravidas Nagar,2014,596.1,383.6,152.5,13.7,17.5,17.6
Sant Ravidas Nagar,2015,1079.5,778.2,285.1,0.9,2.7,2.7
Sant Ravidas Nagar,2016,324.5,284.9,12.6,13.7,24.2,26.0
Sant Ravidas Nagar,2017,809.1,694.5,63.0,8.5,39.8,39.8
Sant Ravidas Nagar,2018,1083.0,822.2,251.8,62.4,0.5,0.5
Saran,2000,1081.0,807.8,220.5,74.5,35.3,35.7
Saran,2001,961.0,708.7,158.6,50.8,13.7,19.6
Saran,2002,941.3,748.1,98.7,62.8,36.4,49.6
Saran,2003,1099.2,680.5,294.9,14.4,74.3,74.3
Saran,2004,1241.7,925.9,261.4,47.6,19.5,39.8
Saran,2005,1171.5,947.8,80.4,0.1,115.9,115.9
Saran,2006,984.7,670.9,267.7,1.2,45.9,45.9
Saran,2007,910.1,561.1,342.4,0.2,5.4,5.4
Saran,2008,1224.7,784.7,275.1,26.8,164.8,164.8
Saran,2009,967.6,662.9,240.2,96.5,36.7,37.6
Saran,2010,1042.4,645.7,233.3,31.7,67.6,67.9
Saran,2011,866.0,599.0,226.9,22.1,8.7,8.7
Saran,2012,863.9,742.1,58.1,0.0,41.7,41.7
Saran,2013,989.6,693.1,289.7,22.8,6.8,6.8
Saran,2014,1695.9,1199.2,271.4,79.9,135.4,202.4
Saran,2015,1333.3,915.3,386.0,0.0,18.9,18.9
Saran,2016,804.6,563.4,202.8,3.9,37.8,38.4
Saran,2017,755.0,525.0,146.0,9.8,80.3,80.6
Saran,2018,1048.0,747.2,288.1,16.5,3.2,3.3
Satara,2000,1222.8,545.3,269.6,47.8,360.5,407.9
Satara,2001,1264.8,712.4,436.2,22.6,115.7,115.7
Satara,2002,944.6,619.4,123.8,0.0,178.7,178.7
Satara,2003,1138.7,618.6,207.8,3.6,310.7,312.2
Satara,2004,1123.6,689.1,286.3,41.3,104.7,146.0
Satara,2005,1117.4,678.9,212.2,2.2,226.3,226.3
Satara,2006,1056.4,557.4,281.8,0.0,215.0,215.0
Satara,2007,718.4,447.2,166.4,4.4,102.8,104.7
Satara,2008,769.1,509.1,138.3,0.1,119.2,119.2
Satara,2009,701.2,391.2,258.9,2.0,51.0,51.0
Satara,2010,562.2,313.7,200.0,0.0,46.6,46.6
Satara,2011,1052.2,637.8,381.9,4.4,32.5,32.5
Satara,2012,3201.3,2385.7,686.8,0.0,124.4,124.4
Satara,2013,1443.2,999.9,356.9,0.0,86.4,86.4
Satara,2014,1177.5,759.5,407.9,0.3,10.0,10.0
Satara,2015,910.0,637.7,197.7,1.2,73.1,74.3
Satara,2016,1369.1,957.9,166.6,3.4,243.2,244.5
Satara,2017,1205.0,696.6,325.4,2.1,179.0,180.9
Satara,2018,926.3,630.1,198.5,80.4,97.5,97.5
Satna,2000,944.7,859.3,59.7,22.1,9.1,9.1
Satna,2001,1138.9,884.1,222.5,25.5,10.1,10.1
Satna,2002,992.9,888.0,65.3,63.3,7.3,14.1
Satna,2003,985.7,787.4,116.7,4.2,25.0,25.0
Satna,2004,1225.5,957.7,154.4,61.1,61.2,109.3
Satna,2005,958.8,846.5,74.9,7.7,24.4,24.4
Satna,2006,1141.2,996.4,76.2,0.1,60.8,60.9
Satna,2007,849.4,678.2,170.3,1.1,0.9,0.9
Satna,2008,1200.9,824.6,256.0,62.6,119.3,119.3
Satna,2009,978.1,802.7,54.9,86.0,53.7,58.0
Satna,2010,1472.5,1283.6,89.6,23.6,17.2,17.7
Satna,2011,917.2,624.6,251.3,37.1,18.3,18.3
Satna,2012,1242.1,1047.5,151.8,0.3,5.3,5.6
Satna,2013,696.1,566.3,111.5,51.0,18.2,18.2
Satna,2014,596.2,426.5,105.4,12.6,9.7,13.5
Satna,2015,809.7,585.3,208.0,20.4,7.7,7.7
Satna,2016,765.1,538.3,37.8,17.4,163.9,168.6
Satna,2017,712.2,640.8,26.4,0.9,31.9,32.3
Satna,2018,1071.2,750.8,319.1,31.0,0.8,0.8
Sawai Madhopur,2000,638.9,504.7,113.8,36.7,8.3,8.3
Sawai Madhopur,2001,844.7,681.2,122.1,60.2,4.8,4.8
Sawai Madhopur,2002,1104.5,994.7,42.9,16.1,4.7,6.6
Sawai Madhopur,2003,882.9,754.8,92.2,1.5,21.7,21.7
Sawai Madhopur,2004,825.4,610.7,70.1,54.3,89.9,143.0
Sawai Madhopur,2005,873.0,751.9,65.6,11.9,54.4,54.4
Sawai Madhopur,2006,691.0,505.9,124.1,1.2,48.9,49.0
Sawai Madhopur,2007,468.6,363.3,103.3,0.1,0.9,0.9
Sawai Madhopur,2008,729.4,485.2,195.1,41.1,49.0,49.0
Sawai Madhopur,2009,290.5,173.3,73.3,33.7,0.5,2.8
Sawai Madhopur,2010,717.8,608.1,77.5,13.1,0.0,0.9
Sawai Madhopur,2011,732.3,588.8,85.6,0.8,45.8,45.8
Sawai Madhopur,2012,856.4,742.6,110.1,0.0,2.9,2.9
Sawai Madhopur,2013,480.7,332.3,142.7,28.0,4.5,5.7
Sawai Madhopur,2014,594.2,430.8,136.6,0.0,0.0,0.0
Sawai Madhopur,2015,869.0,560.6,300.9,0.0,7.5,7.5
Sawai Madhopur,2016,537.2,381.4,67.7,3.5,88.0,88.1
Sawai Madhopur,2017,735.6,642.6,23.8,12.8,65.3,65.7
Sawai Madhopur,2018,858.8,615.7,230.7,9.1,0.0,0.0
Sechip,2000,2987.6,1352.7,1219.1,71.1,192.0,192.0
Sechip,2001,543.2,145.3,313.6,36.5,13.1,13.1
Sechip,2002,2115.1,1075.0,800.0,5.8,203.5,203.5
Sechip,2003,1770.6,1098.3,592.5,28.6,74.1,74.1
Sechip,2004,2423.1,1307.0,993.1,82.9,59.6,94.2
Sechip,2005,2412.4,1145.4,1122.4,1.9,94.5,96.4
Sechip,2006,2402.7,1330.0,768.5,39.9,304.2,304.2
Sechip,2007,3261.9,1701.3,1300.9,57.6,219.7,219.7
Sechip,2008,2660.7,1191.4,863.8,21.0,547.7,547.7
Sechip,2009,2139.0,934.5,896.2,41.2,262.8,287.4
Sechip,2010,2410.3,976.9,1091.3,157.0,176.9,325.5
Sechip,2011,2777.6,1250.6,1342.9,53.2,170.4,175.8
Sechip,2012,2101.1,977.3,941.2,37.8,134.0,134.7
Sechip,2013,1868.8,781.5,960.4,101.8,89.8,89.8
Sechip,2014,2415.2,1054.2,1045.0,35.3,214.2,214.2
Sechip,2015,2564.0,1719.8,562.3,20.5,240.2,246.5
Sechip,2016,1994.8,1058.5,827.5,1.0,94.8,94.8
Sechip,2017,2352.9,1126.5,855.6,74.0,325.0,370.0
Sechip,2018,2074.3,1139.8,833.9,49.8,70.3,71.7
Sehore,2000,1337.5,1145.0,160.2,27.2,24.9,31.5
Sehore,2001,1581.5,1188.5,363.6,29.2,8.7,8.7
Sehore,2002,961.0,775.9,130.9,24.4,19.9,25.0
Sehore,2003,1112.3,955.6,38.6,6.8,98.9,98.9
Sehore,2004,1145.2,813.0,81.5,112.1,133.5,243.9
Sehore,2005,978.6,837.2,102.6,71.2,37.1,37.1
Sehore,2006,1577.7,1243.5,166.5,0.0,96.6,96.6
Sehore,2007,635.5,535.5,100.1,2.1,0.0,0.0
Sehore,2008,933.1,542.0,325.6,15.9,63.4,63.4
Sehore,2009,1042.6,850.7,146.5,39.4,29.2,29.5
Sehore,2010,1246.6,1010.2,195.4,31.7,1.4,1.9
Sehore,2011,1069.7,903.0,95.0,11.4,40.5,40.6
Sehore,2012,1022.1,883.1,125.3,0.0,2.4,2.4
Sehore,2013,1565.8,1391.1,163.4,13.8,8.7,11.4
Sehore,2014,883.6,735.4,133.2,0.5,3.2,3.7
Sehore,2015,783.4,569.5,187.0,16.2,26.8,26.8
Sehore,2016,1144.1,817.6,92.3,33.5,195.2,217.9
Sehore,2017,828.2,709.3,40.3,1.2,67.0,67.7
Sehore,2018,1162.0,930.6,231.1,34.2,0.0,0.0
Senapati,2000,2349.4,1315.8,776.0,45.0,104.0,104.0
Senapati,2001,1540.2,746.2,682.4,94.2,66.6,66.6
Senapati,2002,1435.3,759.7,457.7,25.0,123.8,123.8
Senapati,2003,1439.5,906.4,345.8,64.6,162.2,162.3
Senapati,2004,1272.0,686.0,464.1,98.6,15.6,57.5
Senapati,2005,1292.1,550.3,577.0,3.1,107.9,108.2
Senapati,2006,1405.4,768.6,431.4,42.0,195.8,202.5
Senapati,2007,1396.6,703.6,483.2,86.7,174.6,174.6
Senapati,2008,1240.1,401.2,581.3,13.3,171.0,171.0
Senapati,2009,1132.0,498.1,530.8,13.9,85.9,90.0
Senapati,2010,947.9,474.2,328.2,29.2,110.1,135.6
Senapati,2011,1769.6,1022.3,574.1,24.5,168.9,169.6
Senapati,2012,1488.9,684.1,518.5,39.4,227.0,262.5
Senapati,2013,947.9,387.1,473.3,69.3,81.7,83.8
Senapati,2014,1940.9,893.2,714.4,48.2,266.0,266.0
Senapati,2015,1985.7,1145.0,662.7,20.3,129.7,129.8
Senapati,2016,1251.7,735.5,352.3,15.0,143.6,143.6
Senapati,2017,1869.4,899.5,766.5,55.8,161.3,188.4
Senapati,2018,1353.9,542.7,758.9,82.5,23.6,23.7
Seoni,2000,1174.1,910.5,205.2,25.2,51.3,51.3
Seoni,2001,1803.5,1422.5,302.9,49.8,52.9,52.9
Seoni,2002,1243.7,935.3,233.1,100.8,14.8,25.5
Seoni,2003,997.0,749.7,101.0,6.0,56.1,56.1
Seoni,2004,1432.0,955.5,133.8,215.3,201.4,336.7
Seoni,2005,1308.3,923.0,204.8,17.1,100.4,100.4
Seoni,2006,1507.5,1165.0,206.9,0.1,118.4,118.4
Seoni,2007,874.2,647.4,226.6,6.6,0.0,0.0
Seoni,2008,1175.1,776.8,278.0,17.2,113.8,113.8
Seoni,2009,1115.2,809.2,222.3,81.7,64.8,66.6
Seoni,2010,1520.6,1267.6,137.7,25.2,32.8,35.4
Seoni,2011,921.6,661.9,218.8,80.0,18.5,18.5
Seoni,2012,1519.5,1153.7,209.3,12.0,64.5,76.5
Seoni,2013,1095.5,901.4,149.7,6.9,41.7,44.3
Seoni,2014,478.9,408.7,57.2,1.0,8.8,8.8
Seoni,2015,1076.5,730.0,332.0,7.7,13.5,13.5
